Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,year,decimals,precision_tier
25105,Corymbia maculata,2015-09-08T00:00:00,DPIE Data from Scientific Licences dataset,East Hills Park,-33.964295,150.982435,,,,occurrenceRemarks withheld,2015.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS12110500,CB Council,ALA,2015,6,<1 m (6+ dp)
1444,Lomandra filiformis subsp. filiformis,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Lansdowne,-33.896626,150.977958,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,1998,6,<1 m (6+ dp)
19843,Pelargonium asperum,2020-04-03T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.977766,150.996904,,,introduced,occurrenceRemarks withheld,2020.0,4.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18050102;OJJS20082503,CB Council,ALA,2020,6,<1 m (6+ dp)
38080,Echinochloa crus-galli,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
28033,Sonchus oleraceus,2008-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.96926,151.044229,,,introduced,occurrenceRemarks withheld,2008.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,2008,6,<1 m (6+ dp)
34585,Acacia decurrens,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.947989,150.973529,,,,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,2014,6,<1 m (6+ dp)
21327,Ligustrum sinense,2014-03-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93508,151.023087,,,introduced,occurrenceRemarks withheld,2014.0,3.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15011200,CB Council,ALA,2014,6,<1 m (6+ dp)
28260,Acacia pubescens,2009-09-08T00:00:00,DPIE Data from Scientific Licences dataset,Louisa,-33.905958,150.998153,,,,occurrenceRemarks withheld,2009.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
23897,Avicennia marina,2017-08-30T00:00:00,DPIE Data from Scientific Licences dataset,Lambeth Reserve,-33.973212,150.998172,,,,occurrenceRemarks withheld,2017.0,8.0,30.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17101701;OJJS18050103,CB Council,ALA,2017,6,<1 m (6+ dp)
39626,Isolepis cernua,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
30209,Acacia suaveolens,2009-11-17T00:00:00,DPIE Default Sightings,Salt Pan Reserve,-33.96298,151.04025,,,,occurrenceRemarks withheld,2009.0,11.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,2009,5,≈1–10 m (5 dp)
1706,Cymbopogon refractus,2020-05-04T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892834,150.975904,,,,occurrenceRemarks withheld,2020.0,5.0,4.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,2020,6,<1 m (6+ dp)
33022,Anredera cordifolia,2009-12-11T00:00:00,DPIE Default Sightings,Not in a reserve,-33.940574,151.039579,,,introduced,occurrenceRemarks withheld,2009.0,12.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJJS15092900,CB Council,ALA,2009,6,<1 m (6+ dp)
4865,Daviesia ulicifolia,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.897071,150.973545,,,,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,2018,6,<1 m (6+ dp)
21099,Banksia serrata,2008-11-26T00:00:00,DPIE Data from Scientific Licences dataset,Davies Road,-33.955611,151.040085,,,,occurrenceRemarks withheld,2008.0,11.0,26.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,2008,6,<1 m (6+ dp)
25704,Senecio hispidulus,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.930127,151.005778,,,,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2007,6,<1 m (6+ dp)
27498,Hakea sericea,2014-02-05T00:00:00,DPIE Data from Scientific Licences dataset,Deepwater,-33.950022,150.975958,,,,occurrenceRemarks withheld,2014.0,2.0,5.0,Woodland,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OEMM09100802;OIXR13062400,CB Council,ALA,2014,6,<1 m (6+ dp)
38127,Ehrharta erecta,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Amaroo,-33.908,150.982962,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
39548,Hypochoeris microcephala var. albiflora,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Allder Pk,-33.890474,151.007849,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
25439,Eucalyptus crebra,2018-01-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.874778,151.006314,,,,occurrenceRemarks withheld,2018.0,1.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17101700;OPUR17101701,CB Council,ALA,2018,6,<1 m (6+ dp)
36595,Brunoniella australis,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
31308,Lomandra longifolia,2014-02-05T00:00:00,ACA Vegetation Survey,Deepwater,-33.9473,150.97387,,,,occurrenceRemarks withheld,2014.0,2.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OIXR13100400,CB Council,ALA,2014,5,≈1–10 m (5 dp)
37032,Cheilanthes sieberi subsp. sieberi,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
29032,Angophora costata,2014-12-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92883,151.135724,,FR Fresh Fruit,,occurrenceRemarks withheld,2014.0,12.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,2014,6,<1 m (6+ dp)
28228,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903772,150.99735,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
1427,Leichhardtia viridiflora subsp. viridiflora,2010-02-12T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.8939,150.974853,,,,occurrenceRemarks withheld,2010.0,2.0,12.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,6,<1 m (6+ dp)
31160,Hibbertia puberula,2014-10-22T00:00:00,DPIE Default Sightings,Not in a reserve,-33.917018,150.978718,,"BU Flower Buds,FL Flowering,FR Fresh Fruit",,occurrenceRemarks withheld,2014.0,10.0,22.0,Tussock grassland,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;OMHL07040300;NSWOBS-12658,CB Council,ALA,2014,6,<1 m (6+ dp)
38267,Entolasia stricta,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Little Salt Pan Creek Reserve,-33.96882,151.029014,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
31535,Pimelea spicata,2010-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Bellevue,-33.911387,150.998189,,,,occurrenceRemarks withheld,2010.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,6,<1 m (6+ dp)
4522,Acacia pubescens,1996-01-01T00:00:00,DPIE Default Sightings,Lansdowne,-33.892653,150.969146,,,,occurrenceRemarks withheld,1996.0,,,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OSMB96120400,CB Council,ALA,1996,6,<1 m (6+ dp)
9092,Olearia microphylla,2023-08-15T13:58:58,iNaturalist research-grade observations,Not in a reserve,-33.978842,151.005598,,,,,2023.0,8.0,15.0,,,,,Neil Ross,2023-08-15T06:26:18Z,,HUMAN_OBSERVATION,,Neil Ross,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
8007,Melinis repens,2023-11-26T09:34:00,iNaturalist research-grade observations,Not in a reserve,-33.882642,151.012086,,,,,2023.0,11.0,26.0,,,,,Thomas Mesaglio,2023-11-26T00:50:18Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
32446,Acacia ulicifolia,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.976092,151.007833,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,2010,6,<1 m (6+ dp)
29562,Cynodon dactylon,2008-01-17T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.928156,150.979715,,,,occurrenceRemarks withheld,2008.0,1.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,2008,6,<1 m (6+ dp)
30779,Gonocarpus tetragynus,2000-06-29T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.940003,151.08831,,,,occurrenceRemarks withheld,2000.0,6.0,29.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
26927,Acacia longifolia,2012-10-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.889923,151.048336,,,,occurrenceRemarks withheld,2012.0,,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSLS05020700,CB Council,ALA,2012,6,<1 m (6+ dp)
24608,Bidens pilosa,2019-06-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.892342,151.032942,,,introduced,occurrenceRemarks withheld,2019.0,,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP00113020,CB Council,ALA,2019,6,<1 m (6+ dp)
8394,Pomax umbellata,2024-09-29T13:36:06,iNaturalist research-grade observations,Not in a reserve,-33.978832,151.004715,,,,,2024.0,9.0,29.0,,,,,avid_dattenborough,2024-09-29T06:18:43Z,,HUMAN_OBSERVATION,,avid_dattenborough,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
20140,Lolium perenne,2010-11-15T00:00:00,DPIE Default Sightings,Deepwater,-33.95,150.978,,,introduced,occurrenceRemarks withheld,2010.0,11.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,3,≈100–1000 m (3 dp)
43134,Xanthorrhoea media,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,Smith Park,-33.958369,150.990262,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
10264,Anredera cordifolia,2024-03-24T15:13:26,iNaturalist research-grade observations,Not in a reserve,-33.90865,151.130936,,,,,2024.0,3.0,24.0,,,,,laurelrf,2024-03-24T04:15:56Z,,HUMAN_OBSERVATION,,robyn_young,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
8060,Bossiaea heterophylla,2023-07-11T15:23:00,iNaturalist research-grade observations,Not in a reserve,-33.976513,151.025085,,,,,2023.0,7.0,11.0,,,,,Thomas Mesaglio,2023-07-11T10:26:02Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
8438,Pultenaea villosa,2021-09-19T15:26:00,iNaturalist observations,Not in a reserve,-33.972603,151.028952,,flowers,,,2021.0,9.0,19.0,,,,,,,,HUMAN_OBSERVATION,,Eamonn Culhane,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
19853,Galium aparine,2011-05-11T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.944108,151.067477,,,introduced,occurrenceRemarks withheld,2011.0,5.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR13121102,CB Council,ALA,2011,6,<1 m (6+ dp)
10900,Araujia sericifera,2020-08-03T16:19:03,iNaturalist research-grade observations,Maluga Passive Pk,-33.895942,151.015808,,,,,2020.0,8.0,3.0,,,,,Thomas Mesaglio,2020-08-03T08:29:45Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2020,6,<1 m (6+ dp)
28918,Cinnamomum camphora,2020-02-19T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.904543,151.038029,,,introduced,occurrenceRemarks withheld,2020.0,2.0,19.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,2020,6,<1 m (6+ dp)
7937,Alphitonia excelsa,2025-02-11T13:22:15,iNaturalist research-grade observations,Miram-Beena,-33.909459,150.979847,,,,Also many more to the west of this tree,2025.0,2.0,11.0,,,,,Greg Potter,2025-02-11T02:23:46Z,,HUMAN_OBSERVATION,,Greg Potter,CB Council,iNaturalist,2025,6,<1 m (6+ dp)
26441,Acacia linifolia,2004-01-16T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.910549,150.988188,,,,occurrenceRemarks withheld,2004.0,1.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP04110301,CB Council,ALA,2004,6,<1 m (6+ dp)
40137,Lissanthe strigosa,2004-05-01T12:00:00,The Crest-Appendix,Louisa,-33.905454,150.999701,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
29919,Dillwynia retorta,2008-05-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.980667,151.012818,,,,occurrenceRemarks withheld,2008.0,5.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09031902,CB Council,ALA,2008,6,<1 m (6+ dp)
6007,Gahnia aspera,2024-11-28T14:13:24,iNaturalist research-grade observations,Crest,-33.90878,150.992372,,,,,2024.0,11.0,28.0,,,,,bursar,2024-11-28T04:47:40Z,,HUMAN_OBSERVATION,,bursar,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
27739,Bursaria spinosa,2008-11-26T00:00:00,DPIE Data from Scientific Licences dataset,Davies Road,-33.955611,151.040085,,,,occurrenceRemarks withheld,2008.0,11.0,26.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,2008,6,<1 m (6+ dp)
32115,Goodenia paniculata,1999-05-05T00:00:00,GEORGES Vegetation Survey,Not in a reserve,-33.931641,151.038249,,,,occurrenceRemarks withheld,1999.0,5.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
39713,Juncus continuus,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
4632,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893655,150.977486,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
4041,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892597,150.978398,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
26710,Melaleuca decora,1999-05-05T00:00:00,GEORGES Vegetation Survey,Not in a reserve,-33.931641,151.038249,,,,occurrenceRemarks withheld,1999.0,5.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
8409,Billardiera scandens,2023-01-08T10:27:19,iNaturalist research-grade observations,Not in a reserve,-33.9297,151.134628,,,,,2023.0,1.0,8.0,,,,,pennywort_man,2023-01-08T08:07:42Z,,HUMAN_OBSERVATION,,Jan King,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
7668,Hypochaeris radicata,2023-04-28T09:30:00,iNaturalist research-grade observations,Not in a reserve,-33.881993,151.009045,,,,,2023.0,4.0,28.0,,,,,Thomas Mesaglio,2023-04-28T06:31:02Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
22050,Melaleuca decora,2017-11-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.877268,150.989959,,N  No Breeding Evident,,occurrenceRemarks withheld,2017.0,11.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS17091303,CB Council,ALA,2017,6,<1 m (6+ dp)
992,Acacia pubescens,2009-09-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893358,150.976985,,,,occurrenceRemarks withheld,2009.0,9.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
33227,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.938148,151.040143,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
40393,Lomandra sp.,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
291,Exocarpos cupressiformis,2023-10-02T12:40:00,iNaturalist research-grade observations,Lansdowne,-33.901508,150.980164,,,,,2023.0,10.0,2.0,,,,,Thomas Mesaglio,2023-10-02T04:51:07Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
38978,Glochidion ferdinandi,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
22839,Eucalyptus punctata,2022-03-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.912606,151.034377,,,,occurrenceRemarks withheld,2022.0,3.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJAL01071800,CB Council,ALA,2022,6,<1 m (6+ dp)
35111,Bromus catharticus,2011-04-13T00:00:00,ACA Vegetation Survey,Not in a reserve,-33.951235,150.975703,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
3856,Acacia pubescens,2009-09-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893926,150.977491,,,,occurrenceRemarks withheld,2009.0,9.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
21000,Callitriche stagnalis,2004-11-22T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.889464,150.99463,,,introduced,occurrenceRemarks withheld,2004.0,11.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OMEJ97112601;OPJG02091800,CB Council,ALA,2004,6,<1 m (6+ dp)
32854,Glycine microphylla,2024-05-28T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.89015,151.03269,,,,occurrenceRemarks withheld,2024.0,5.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLHP24010904;OLHP24010909,CB Council,ALA,2024,5,≈1–10 m (5 dp)
3986,Leichhardtia viridiflora subsp. viridiflora,2020-06-03T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892372,150.973936,,,,occurrenceRemarks withheld,2020.0,6.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,2020,6,<1 m (6+ dp)
25411,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903287,150.998021,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
27149,Paspalum dilatatum,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.930127,151.005778,,,introduced,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2007,6,<1 m (6+ dp)
7409,Homalanthus populifolius,2025-03-08T11:59:46,iNaturalist research-grade observations,Not in a reserve,-33.901024,151.119206,,,,,2025.0,3.0,8.0,,,,,benjamingiannaras,2025-03-08T01:00:36Z,,HUMAN_OBSERVATION,,benjamingiannaras,CB Council,iNaturalist,2025,6,<1 m (6+ dp)
11302,Romulea rosea,2023-08-31T11:10:52,iNaturalist research-grade observations,Not in a reserve,-33.881943,151.009671,,,,,2023.0,8.0,31.0,,,,,Thomas Mesaglio,2023-08-31T01:12:56Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
