"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr1411","iNaturalist Australia","253811d8-8b78-4ba5-9a8e-3697804f63df","2026-03-11T02:27:16Z","","CC-BY-NC 4.0 (Int)","paulangel","","","https://www.inaturalist.org/observations/342360515","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/342360515","342360515","","paulangel","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-07-29T11:54:50Z","11:54:50+10:00","210","210","2025","7","29","2025-07-29 11:54:50","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Henry Lawson Dr, Georges Hall, NSW, AU","","","","","","","","","","","-33.909466","150.980139","EPSG:4326","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","165216","","","","","","https://id.biodiversity.org.au/node/apni/7698404","Melaleuca linariifolia","Melaleuca linariifolia","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","","species","","Sm.","Snow-in Summer","","","","","","","","","Melaleuca linariifolia","","","","","","","","","","","","690e41f8-5711-4ea6-bb02-18dedc9d6ea6","","","","","","","","","","253811d8-8b78-4ba5-9a8e-3697804f63df",""
"dr1411","iNaturalist Australia","01246218-3c86-44aa-8f3d-131f56a0263d","2025-08-19T12:29Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445024","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445024","289445024","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","44342888-0eda-4952-8fe9-8c2f4b2f8201","","","","","","","2025-06-14T10:44:00Z","10:44:00+10:00","165","165","2025","6","14","2025/06/14 10:44 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909599","150.979324","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648528035","","","Thomas Mesaglio","2025-06-14T05:17:56Z","","research","","83364","","","","","","https://id.biodiversity.org.au/node/apni/2899160","Indigofera australis","Indigofera australis","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera","","","","species","","Willd.","Australian Indigo","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Indigofera australis","","","","","","","","","","","","fb868133-e9ac-423e-805d-23e3a0802576","","","","","","","","","","01246218-3c86-44aa-8f3d-131f56a0263d",""
"dr1411","iNaturalist Australia","099a7a0b-a4f3-4d40-adf2-10cfd9dd8e03 | 33849370-08a6-4e6d-963e-25713d47092b","2025-06-15T08:23:23Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289408628","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289408628","289408628","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T11:10:21Z","11:10:21+10:00","165","165","2025","6","14","2025-06-14 11:10:21","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909507","150.98036","EPSG:4326","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","1377598","","","","","","https://id.biodiversity.org.au/node/apni/2903157","Setaria distans","Paspalidium distans","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalidium","","","","species","","(Trin.) Hughes","Shotgrass","","","","","","","","","Paspalidium distans","","","","","","","","","","","","d2e92ce8-9c37-4b21-80a0-ec7b2a0b449d","","","","","","","","","","099a7a0b-a4f3-4d40-adf2-10cfd9dd8e03 | 33849370-08a6-4e6d-963e-25713d47092b",""
"dr1411","iNaturalist Australia","15407fbc-a617-455f-b29e-381e7b3359af | 17a97023-1f6e-4e79-8d1f-4fe769cecbbc | 1c4d9d2a-34f3-4927-b121-6058f4edbd7e | 3653a377-c95f-4645-a859-c3ff0d3ccd9d | 3d054168-fd8b-440d-85cf-a3efd24fe7eb | 686c2d81-402b-48c7-bc6e-2717565390ac | 94c40053-f81b-4ffa-9f4b-85537246416c | 9e20b590-1e0a-4f8c-a8d0-1435bbd46a13 | a000773c-5a04-47c2-af70-41f68382c1b1 | a9a3246b-d4bd-4969-97a3-3eaa4df28b3e | c09e6996-baf2-44a0-9066-60921a626126 | c0a6fb47-0b6b-4c0c-97a2-2d38fddf0b0b | cdb796a8-51f2-45f1-a969-3d39f6b6ef40 | d792ba37-4118-4385-9a56-1de9175716c9 | dce30c81-aade-4371-9dae-1496c6821c92 | e377cbca-9322-4b92-948b-71bee96a0c68 | ecdc3a7d-18d8-4faf-9021-63dcc3ed2555 | f55e5585-849b-4696-ab8d-a1d7a02d0aa1 | f6354102-48db-49fe-9ad8-4fd7fd0d3913 | f79732b3-75b2-48c0-a986-52f0bcf288fd","2025-08-19T12:28:56Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445996","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445996","289445996","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T12:00:00Z","12:00:00+10:00","165","165","2025","6","14","2025/06/14 12:00 PM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909611","150.980652","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648530394","","","Thomas Mesaglio","2025-06-14T05:26:47Z","","research","","1119734","","","","","","https://id.biodiversity.org.au/node/apni/2897372","Acacia parvipinnula","Acacia parvipinnula","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","","species","","Tindale","Silver-stemmed Wattle","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Acacia parvipinnula","","","","","","","","","","","","5fadf26a-de6f-4bd1-8991-98c97143127d","","","","","","","","","","15407fbc-a617-455f-b29e-381e7b3359af | 17a97023-1f6e-4e79-8d1f-4fe769cecbbc | 1c4d9d2a-34f3-4927-b121-6058f4edbd7e | 3653a377-c95f-4645-a859-c3ff0d3ccd9d | 3d054168-fd8b-440d-85cf-a3efd24fe7eb | 686c2d81-402b-48c7-bc6e-2717565390ac | 94c40053-f81b-4ffa-9f4b-85537246416c | 9e20b590-1e0a-4f8c-a8d0-1435bbd46a13 | a000773c-5a04-47c2-af70-41f68382c1b1 | a9a3246b-d4bd-4969-97a3-3eaa4df28b3e | c09e6996-baf2-44a0-9066-60921a626126 | c0a6fb47-0b6b-4c0c-97a2-2d38fddf0b0b | cdb796a8-51f2-45f1-a969-3d39f6b6ef40 | d792ba37-4118-4385-9a56-1de9175716c9 | dce30c81-aade-4371-9dae-1496c6821c92 | e377cbca-9322-4b92-948b-71bee96a0c68 | ecdc3a7d-18d8-4faf-9021-63dcc3ed2555 | f55e5585-849b-4696-ab8d-a1d7a02d0aa1 | f6354102-48db-49fe-9ad8-4fd7fd0d3913 | f79732b3-75b2-48c0-a986-52f0bcf288fd",""
"dr1411","iNaturalist Australia","2f6769d8-37a6-4211-821e-ffa04a7ca398 | 89b21811-8a1b-4954-b5f7-1583875d7e70 | 8ddf3a50-0cbb-438f-a98d-f1af1666482d","2026-01-23T21:15:01Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445025","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445025","289445025","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","small remnant population here","","","","","","","","","","2025-06-14T10:45:00Z","10:45:00+10:00","165","165","2025","6","14","2025/06/14 10:45 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909599","150.979324","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648528037","","","Thomas Mesaglio","2025-06-14T05:17:57Z","","research","","207932","","","","","","https://id.biodiversity.org.au/taxon/apni/51446204","Alphitonia excelsa","Alphitonia excelsa","","","","","","","","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Alphitonia","","","","species","","(A.Cunn. ex Fenzl) Benth.","Red Ash","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Alphitonia excelsa","","","","","","","","","","","","b25438a7-1c64-4550-a2a4-7244dcca8335","","","","","","","","","","2f6769d8-37a6-4211-821e-ffa04a7ca398 | 89b21811-8a1b-4954-b5f7-1583875d7e70 | 8ddf3a50-0cbb-438f-a98d-f1af1666482d",""
"dr1411","iNaturalist Australia","55addb30-e43b-401d-bca8-136ab9216da0 | 82921648-9ec6-401b-8d97-80891f28b90f | 9b60dde1-6787-4caf-b33c-285c3087cb92 | cf1ef877-b610-40e5-992e-a29b7828bc8c | f81f3ceb-9a9f-42b9-9af1-e25663ab7535","2025-04-15T07:01:28Z","","CC-BY-NC 4.0 (Int)","Greg Potter","","","https://www.inaturalist.org/observations/261320970","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/261320970","261320970","","Greg Potter","","","","","","","","","PRESENT","","","","","","","I believe it's Entolasia stricta, I just hadn't seen it this hairy","","","","","","","","","","2025-02-11T08:56:48Z","08:56:48+11:00","42","42","2025","2","11","2025-02-11 08:56:48","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909651","150.980151","EPSG:4326","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","591422115","","","Greg Potter","2025-02-11T05:31:01Z","","research","","353849","","","","","","https://id.biodiversity.org.au/node/apni/2886431","Entolasia stricta","Entolasia stricta","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Entolasia","","","","species","","(R.Br.) Hughes","Wiry Panic","","","","","","","","","Entolasia stricta","","","","","","","","","","","","ece6dae2-b960-4467-860a-7c7463be24de","","","","","","","","","","55addb30-e43b-401d-bca8-136ab9216da0 | 82921648-9ec6-401b-8d97-80891f28b90f | 9b60dde1-6787-4caf-b33c-285c3087cb92 | cf1ef877-b610-40e5-992e-a29b7828bc8c | f81f3ceb-9a9f-42b9-9af1-e25663ab7535",""
"dr1411","iNaturalist Australia","227b5e67-a2bd-4da7-b95c-437eed968e13 | 748b1363-4795-443d-abaa-3611639d8293 | c811839f-389b-48d4-ac69-0212e34dfa46 | cbbb3de1-2acd-4b10-9219-c8700a38ca90 | d629cb78-9fb3-4f0c-b4cc-8c067147326c | e6b298be-48a7-45d2-98ac-df8b54696553","2024-03-02T03:01:33Z","","CC-BY-NC 4.0 (Int)","Nina","","","https://www.inaturalist.org/observations/200966616","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/200966616","200966616","","Nina","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2024-02-29T14:26:29Z","14:26:29+11:00","60","60","2024","2","29","2024-02-29 14:26:29","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.90896","150.979842","EPSG:4326","299.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","516379","","","","","","https://id.biodiversity.org.au/node/apni/2906785","Asperula conferta","Asperula conferta","","","","","","","","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Asperula","","","","species","","Hook.f.","Common Woodruff","","","","","","","","","Asperula conferta","","","","","","","","","","","","7ded63b3-2ebd-42c0-9cf4-50e3e367fc63","","","","","","","","","","227b5e67-a2bd-4da7-b95c-437eed968e13 | 748b1363-4795-443d-abaa-3611639d8293 | c811839f-389b-48d4-ac69-0212e34dfa46 | cbbb3de1-2acd-4b10-9219-c8700a38ca90 | d629cb78-9fb3-4f0c-b4cc-8c067147326c | e6b298be-48a7-45d2-98ac-df8b54696553",""
"dr1411","iNaturalist Australia","24cc89ed-ddb5-4f60-bc3f-a4230321cef6","2025-08-19T12:28:57Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/289445035","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289445035","289445035","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T10:46:00Z","10:46:00+10:00","165","165","2025","6","14","2025/06/14 10:46 AM","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.909599","150.979324","EPSG:4326","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648528051","","","Thomas Mesaglio","2025-06-14T05:17:59Z","","research","","181665","","","","","","https://id.biodiversity.org.au/node/apni/2912518","Senna pendula glabrata","Senna pendula var. glabrata","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna","","","","variety","","(Vogel) H.S.Irwin & Barneby","Easter Cassia","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Senna pendula","","","","","","","","","","","","6ae355b0-23f8-4e26-9d78-5724ee60489b","","","","","","","","","","24cc89ed-ddb5-4f60-bc3f-a4230321cef6",""
"dr1411","iNaturalist Australia","2a12803a-a698-4222-a53f-d94466de176d | 314dc9db-eb40-40b0-9e38-bc6720a73c7b | 521057b7-827a-4419-bcfe-5524ae9156bc","2024-07-15T22:31:35Z","","CC-BY-NC 4.0 (Int)","boohoo69","","","https://www.inaturalist.org/observations/227036370","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/227036370","227036370","","boohoo69","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2024-07-04T14:41:43Z","14:41:43+10:00","186","186","2024","7","4","2024-07-04 14:41:43","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bankstown Aerodrome NSW 2198, Australia","","","","","","","","","","","-33.909588","150.97724","EPSG:4326","184.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","961569","","","","","","https://id.biodiversity.org.au/node/apni/7415894","Mentha satureioides","Mentha satureioides","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Mentha","","","","species","","R.Br.","Native Pennyroyal","","","","","","","","","Mentha satureioides","","","","","","","","","","","","c48e2246-8e53-4510-acc5-98d92a99b17d","","","","","","","","","","2a12803a-a698-4222-a53f-d94466de176d | 314dc9db-eb40-40b0-9e38-bc6720a73c7b | 521057b7-827a-4419-bcfe-5524ae9156bc",""
"dr1411","iNaturalist Australia","4bb64c69-2c77-4863-9cc1-eb90a618e559 | 4fedc335-7bbb-4d97-a744-3ad3c90ce8ec | 591e149f-5cfe-4d0e-aeba-757956d9a7d9 | b46250aa-86b4-48be-86f5-13d3aa7250dd","2025-06-14T05:28:36Z","","CC-BY-NC 4.0 (Int)","Greg Potter","","","https://www.inaturalist.org/observations/289423012","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289423012","289423012","","Greg Potter","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T12:31:02Z","12:31:02+10:00","165","165","2025","6","14","2025-06-14 12:31:02","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.908735","150.979978","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648481263","","","Greg Potter","2025-06-14T02:34:51Z","","research","","1119734","","","","","","https://id.biodiversity.org.au/node/apni/2897372","Acacia parvipinnula","Acacia parvipinnula","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","","species","","Tindale","Silver-stemmed Wattle","","","","","","","","","Acacia parvipinnula","","","","","","","","","","","","98742544-37f9-4a74-ae69-94a3d4415147","","","","","","","","","","4bb64c69-2c77-4863-9cc1-eb90a618e559 | 4fedc335-7bbb-4d97-a744-3ad3c90ce8ec | 591e149f-5cfe-4d0e-aeba-757956d9a7d9 | b46250aa-86b4-48be-86f5-13d3aa7250dd",""
"dr1411","iNaturalist Australia","64d65c01-fd0a-4b3c-aefa-f9fa265f553d | 90e788bb-a23e-45a2-86f5-00a5ca889b34 | af077c09-c5c7-44b9-844a-bf693eb1548b | c28cc0fc-5593-42ee-ae24-da7253261242 | d4f97119-4858-4188-8b06-7c186fa6451d | fb801753-a2ef-4b91-ba63-0cc2e89ab6d9","2025-08-19T12:28:54Z","","CC-BY 4.0 (Int)","Thomas Mesaglio","","","https://www.inaturalist.org/observations/81261194","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/81261194","81261194","","Thomas Mesaglio","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2021-06-02T11:32:59Z","11:32:59+10:00","153","153","2021","6","2","Wed Jun 02 2021 11:32:59 GMT+1000 (GMT+10)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Garrison Point Reserve and surrounds, Mirambeena Regional Park, Georges Hall, Sydney, New South Wales","","","","","","","","","","","-33.908147","150.9785","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179736184","","","Thomas Mesaglio","2021-06-02T02:57:25Z","","research","","349248","","","","","","https://id.biodiversity.org.au/taxon/apni/51777365","Brachychiton populneus","Brachychiton populneus","","","","","","","","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Brachychiton","","","","species","","(Schott & Endl.) R.Br.","Kurrajong","","","","","","https://orcid.org/0000-0002-1096-6066","https://orcid.org/0000-0002-1096-6066","","Brachychiton populneus","","","","","","","","","","","","866f822e-dd95-4a7f-acf5-bd739c2f21e0","","","","","","","","","","64d65c01-fd0a-4b3c-aefa-f9fa265f553d | 90e788bb-a23e-45a2-86f5-00a5ca889b34 | af077c09-c5c7-44b9-844a-bf693eb1548b | c28cc0fc-5593-42ee-ae24-da7253261242 | d4f97119-4858-4188-8b06-7c186fa6451d | fb801753-a2ef-4b91-ba63-0cc2e89ab6d9",""
"dr1411","iNaturalist Australia","00e48d03-fba5-423a-9407-f6c87520d606 | 0c9f07fe-f7e7-4714-869a-c812fc4f8454","2025-06-14T01:29:37Z","","CC-BY-NC 4.0 (Int)","julianeribeiro","","","https://www.inaturalist.org/observations/289411712","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/289411712","289411712","","julianeribeiro","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-14T11:27:20Z","11:27:20+10:00","165","165","2025","6","14","2025-06-14 11:27:20","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Georges Hall NSW 2198, Australia","","","","","","","","","","","-33.909172","150.980045","EPSG:4326","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","needs_id","","160234","","","","","","https://id.biodiversity.org.au/node/apni/2893120","Casuarina glauca","Casuarina glauca","","","","","","","","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Casuarina","","","","species","","Sieber ex Spreng.","Swamp Oak","","","","","","","","","Casuarina glauca","","","","","","","","","","","","934fa7fe-dd19-486c-9066-49c6fb1ab294","","","","","","","","","","00e48d03-fba5-423a-9407-f6c87520d606 | 0c9f07fe-f7e7-4714-869a-c812fc4f8454",""
