"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","South Australia : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Victoria : Conservation Status","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","Key Australian weed species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/node/apni/2905836","Melichrus procumbens","(Cav.) Druce","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Melichrus","Jam Tarts","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2905839","Leptospermum laevigatum","(Gaertn.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Leptospermum","Coast Tea-tree","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906045","Campsis radicans","(L.) Seem. ex Bureau","species","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Campsis","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906120","Plantago debilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago","Shade Plantain","3","","Near Threatened","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2906363","Brassica x juncea","(L.) Czern.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Brassica","Indian Mustard","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907371","Citharexylum spinosum","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Citharexylum","Fiddlewood","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907450","Dillwynia sericea","A.Cunn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Dillwynia","Showy Parrot-pea","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907479","Holcus lanatus","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Holcus","Yorkshire Fog","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907523","Goodenia paniculata","Sm.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","Branched Goodenia","3","","","","","","","","","","","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2907637","Daviesia acicularis","Sm.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","Sandplain Bitter-pea","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907980","Ficus microcarpa","L.f.","species","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Fig","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2908124","Leptospermum arachnoides","Gaertn.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Leptospermum","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2908332","Cyperus laevis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909613","Euphorbia dendroides","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","Tree Spurge","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909615","Gladiolus carneus","D.Delaroche","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Gladiolus","Broad-leaf Painted Lady","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2909693","Convolvulus arvensis","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Convolvulus","Common Bindweed","3","","","","","","","","","","","","","Y","",""
"https://id.biodiversity.org.au/node/apni/2909833","Corymbia eximia","(Schauer) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Yellow Bloodwood","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910185","Pomaderris elliptica","Labill.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Pomaderris","Yellow Dogwood","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910276","Juncus planifolius","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus","Broad-leaf Rush","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910767","Trifolium pratense","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","Red Clover","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910815","Haemodorum planifolium","R.Br.","species","Plantae","Charophyta","Equisetopsida","Commelinales","Haemodoraceae","Haemodorum","Bloodroot","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2911237","Cestrum nocturnum","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Cestrum","Lady-of-the-night","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2911607","Rytidosperma pilosum","(R.Br.) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","Velvet Wallaby-grass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912311","Persoonia pinifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Pine-leaved Geebung","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912707","Ulex europaeus","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Ulex","Gorse","3","","","","","","","","","","","","Y","Y","Y",""
"https://id.biodiversity.org.au/node/apni/2912716","Bromus cebadilla","Steud.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Bromus","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2913706","Anthoxanthum odoratum","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Anthoxanthum","Sweet Vernal-grass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2913901","Ficus obliqua","G.Forst.","species","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Small-leaved Fig","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2914668","Cycnogeton procerum","(R.Br.) Buchenau","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Cycnogeton","Common Water-ribbons","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916592","Hibbertia vestita","A.Cunn. ex Benth.","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","Hairy Guinea-flower","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916735","Dillwynia elegans","Endl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Dillwynia","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2917062","Polypogon lutosus","(Poir.) Hitchc.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Polypogon","Perennial Beardgrass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2917161","Datura stramonium","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Datura","Common Thorn-apple","3","","","","","","","","","","","","","Y","",""
"https://id.biodiversity.org.au/node/apni/2917485","Ceratopetalum apetalum","D.Don","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Cunoniaceae","Ceratopetalum","Coachwood","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2917504","Hesperocyparis macrocarpa","(Hartw. ex Gordon) Bartel","species","Plantae","Charophyta","Equisetopsida","Pinales","Cupressaceae","Hesperocyparis","Monterey Cypress","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2918032","Vulpia bromoides","(L.) Gray","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Vulpia","Squirrel-tail Fescue","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2918800","Eucalyptus consideniana","Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Yertchuk","3","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2918995","Ranunculus inundatus","R.Br. ex DC.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Ranunculus","River Buttercup","3","Rare","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919097","Xanthorrhoea concava","(A.T.Lee) D.J.Bedford","species","Plantae","Charophyta","Equisetopsida","Asparagales","Xanthorrhoeaceae","Xanthorrhoea","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919175","Lolium rigidum","Gaudin","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Lolium","Wimmera Ryegrass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919200","Acacia iteaphylla","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Flinders Range Wattle","3","Rare","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2919990","Parapholis incurva","(L.) C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Parapholis","Curly Ryegrass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2920104","Emmenosperma alphitonioides","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Emmenosperma","Yellow Ash","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2920283","Juncus pallidus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus","Pale Rush","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2920672","Muellerina celastroides","(Sieber ex Schult. & Schult.f.) Tiegh.","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Muellerina","Coast Mistletoe","3","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2920854","Isolepis cernua","(Vahl) Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Isolepis","Nodding Club-sedge","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2920954","Pilea microphylla","(L.) Liebm.","species","Plantae","Charophyta","Equisetopsida","Rosales","Urticaceae","Pilea","Military Fern","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2921267","Solidago altissima","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Solidago","Goldenrod","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2921302","Lotus corniculatus","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Lotus","Birds-foot Trefoil","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/6892801","Crinum pedunculatum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Amaryllidaceae","Crinum","Swamp Lily","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/7170172","Hibbertia serpyllifolia","R.Br. ex DC.","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","Hairy Guinea Flower","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/7415894","Mentha satureioides","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Mentha","Native Pennyroyal","3","Rare","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/7776299","Sorghum halepense","(L.) Pers.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sorghum","Johnson Grass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/8454714","Sannantha pluriflora","(F.Muell.) Peter G.Wilson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Sannantha","Tall Baeckea","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51267946","Brachyscome triloba","Gaudich.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome","","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51268021","Centaurea melitensis","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centaurea","Maltese Cockspur","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51268996","Sonchus asper","(L.) Hill","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Sonchus","Rough Sow-thistle","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51283144","Cyperus rotundus","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Nutgrass","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51287746","Sisyrinchium micranthum","Cav.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Sisyrinchium","Striped Rush-leaf","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51287801","Ajuga australis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Ajuga","Austral Bugle","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51290421","Eucalyptus viminalis","Labill.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Ribbon Gum","3","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/taxon/apni/51294028","Coleonema pulchellum","I.Williams","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Coleonema","Pink Diosma","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51294642","Viola betonicifolia","Sm.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Violaceae","Viola","Native Violet","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51311030","Chrysocephalum semipapposum","(Labill.) Steetz","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Chrysocephalum","Clustered Everlasting","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51311048","Xanthium occidentale","Bertol.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Xanthium","Noogoora Burr","3","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51395403","Acianthus pusillus","D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Acianthus","Small Mosquito-orchid","3","","","Near threatened","","","","","","","","","","","",""
