old_location_name,genus,species,Family,vernacular_name,class,rare_endangered,local_rare_endangered,exotic,year,decimal_longitude,decimal_latitude,reserve_name
The Crest Reserve,Nymphicus,hollandicus,Cacatuidae,Cockatiel,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Ocyphaps,lophotes,Columbidae,Crested pigeon,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Oriolus,sagittatus,Oriolidae,Olive-backed oriole,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pachycephala,rufiventris,Pachycephalidae,Rufous whistler,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pardalotus,striatus,Pardalotidae,Striated pardalote,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
The Crest Reserve,Pelecanus,conspicillatus,Pelecanidae,Australian pelican,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Petroica,multicolor,Petroicidae,Scarlet robin,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Petroica,rosea,Petroicidae,Rose robin,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Phalacrocorax,carbo,Phalacrocoracidae,Great cormorant,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Phalacrocorax,melanoleucos,Phalacrocoracidae,Little pied cormorant,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Phalacrocorax,sulcirostris,Phalacrocoracidae,Little black cormorant,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Phylidonyris,novaehollandiae,Meliphagidae,New holland honeyeater,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Physignathus,lesueri complex,,Eastern water dragon,Reptilia,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Platalea,regia,Threskiornithidae,Royal spoonbill,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Platycercus,elegans,Psittacidae,Crimson rosella,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Podargus,strigoides,Podargidae,Tawny frogmouth,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pogona,barbata,Agamidae,Bearded dragon,Reptilia,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Psephotus,haematonotus,Psittacidae,Red-rumped parrot,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pteropus,poliocephalus,Pteropodidae,Grey-headed flying-fox,Mammalia,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Ptilotula,penicillata,Meliphageae,White-plumed honeyeater,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
The Crest Reserve,Pygopus,lepidopodus,Pygopodidae,Common scaly-foot,Reptilia,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Rhipidura,fuliginosa,Rhipiduridae,Grey fantail,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Rhipidura,leucophrys,Rhipiduridae,Willie wagtail,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Rhipidura,rufifrons,Rhipiduridae,Rufous fantail,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Sericornis,frontalis,Acanthizidae,White-browed scrubwren,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Smicrornis,brevirostris,Acanthizidae,Weebill,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Sphecotheres,vieilloti,,Australasian figbird,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
The Crest Reserve,Stagonopleura,bella,Estrildidae,Beautiful firetail,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
The Crest Reserve,Sylvia,lugens,,Brown Gerygone,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Tachyglossus,aculeatus,Tachyglossidae,Short-beaked echidna,Mammalia,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Taeniopygia,bichenovii,Estrildidae,Double-barred finch,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Taeniopygia,guttata,Estrildidae,Zebra finch,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Thalasseus,bergii,,Crested tern,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Threskiornis,moluccus,Threskiornithidae,Australian white ibis,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Tiliqua,scincoides,Scincidae,Eastern blue-tongue,Reptilia,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Todiramphus,macleayii,Alcedinidae,Forest kingfisher,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Todiramphus,sanctus,Alcedinidae,Sacred kingfisher,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Tribonyx,ventralis,,Black-tailed native-hen,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Trichoglossus,haematodus,Psittacidae,Rainbow lorikeet,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Turdus,merula,,Common blackbird,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Turnix,varius,Turnicidae,Painted button-quail,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Tyto,alba,,Barn owl,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Vanellus,miles,Charadriidae,Masked lapwing,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Vanellus,tricolor,Charadriidae,Banded lapwing,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Vulpes,vulpes,Canidae,Fox,Mammalia,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
The Crest Reserve,Xanthomyza,phrygia,,Regent honeyeater,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
The Crest Reserve,Zosterops,lateralis,Zosteropidae,Silvereye,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Vale of Ah Reserve,Acanthiza,nana,Acanthizidae,Yellow thornbill,Aves,TRUE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Acrocephalus,stentoreus,,Clamorous reed warbler,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Anas,castanea,Anatidae,Chestnut teal,Aves,TRUE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Anhinga,melanogaster,,Darter,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Anthus,novaeseelandiae,Motacillidae,Australian pipit,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Ardea,ibis,Ardeidae,Cattle egret,Aves,TRUE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Artamus,cyanopterus cyanopterus,Artamidae,Dusky woodswallow,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Carduelis,carduelis,Fringillidae,European goldfinch,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Chrysococcyx,basallis,,Horsfield's bronze-cuckoo,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Cisticola,exilis,Cisticolidae,Golden-headed cisticola,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Colluricincla,harmonica,Pachycephalidae,Grey shrike-thrush,Aves,TRUE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Corvus,coronoides,Corvidae,Australian raven,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Coturnix,ypsilophora,,Brown quail,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Cracticus,torquatus,Artamidae,Grey butcherbird,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Daphoenositta,chrysoptera,Neosittidae,Varied sittella,Aves,TRUE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Elanus,axillaris,Accipitridae,Black-shouldered kite,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Eolophus,roseicapilla,Cacatuidae,Galah,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Eudynamys,scolopacea,,Common koel,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Eurystomus,orientalis,Coraciidae,Dollarbird,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Fulica,atra,Rallidae,Eurasian coot,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Gallinago,hardwickii,Scolopacidae,Latham's snipe,Aves,TRUE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Gallinula,tenebrosa,Rallidae,Dusky moorhen,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Gerygone,olivacea,Acanthizidae,White-throated gerygone,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Gymnorhina,tibicen,Artamidae,Australian magpie,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Haliaeetus,leucogaster,Accipitridae,White-bellied sea-eagle,Aves,TRUE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Hirundo,ariel,Hirundinidae,Fairy martin,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Hirundo,neoxena,Hirundinidae,Welcome swallow,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Hirundo,nigricans,Hirundinidae,Tree martin,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Lichenostomus,chrysops,,Yellow-faced honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Lonchura,punctulata,Estrildidae,Nutmeg mannikin,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Myzomela,sanguinolenta,Meliphagidae,Scarlet honeyeater,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Pachycephala,pectoralis,Pachycephalidae,Golden whistler,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Pardalotus,punctatus,Pardalotidae,Spotted pardalote,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Petroica,phoenicea,Petroicidae,Flame robin,Aves,TRUE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Phalacrocorax,melanoleucos,Phalacrocoracidae,Little pied cormorant,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Phalacrocorax,sulcirostris,Phalacrocoracidae,Little black cormorant,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Ptilotula,penicillata,Meliphageae,White-plumed honeyeater,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Pycnonotus,jocosus,Pycnonotidae,Red-whiskered bulbul,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Rhipidura,fuliginosa,Rhipiduridae,Grey fantail,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Sericornis,frontalis,Acanthizidae,White-browed scrubwren,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Spilopelia,chinensis,Columbidae,Spotted turtle-dove,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Strepera,graculina,Artamidae,Pied currawong,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Sturnus,vulgaris,Sturnidae,Common starling,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Tachybaptus,novaehollandiae,Podicipedidae,Australasian grebe,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Threskiornis,moluccus,Threskiornithidae,Australian white ibis,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Todiramphus,sanctus,Alcedinidae,Sacred kingfisher,Aves,FALSE,TRUE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Turdus,merula,Turdidae,Eurasian blackbird,Aves,FALSE,FALSE,TRUE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Vanellus,miles,Charadriidae,Masked lapwing,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Vale of Ah Reserve,Zosterops,lateralis,Zosteropidae,Silvereye,Aves,FALSE,FALSE,FALSE,2004,150.973056,-33.931086,Vale of Ah Reserve
Valma Avenue Picnic Point,Canis,familiaris,Canidae,Dog,Mammalia,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Colluricincla,harmonica,Pachycephalidae,Grey shrike-thrush,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Cormobates,leucophaea,Climacteridae,White-throated treecreeper,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Corvus,coronoides,Corvidae,Australian raven,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Ctenotus,taeniolatus,Scincidae,Copper-tailed skink,Reptilia,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Dacelo,novaeguineae,Alcedinidae,Laughing kookaburra,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Eopsaltria,australis,Petroicidae,Eastern yellow robin,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Felis,catus,Felidae,Cat,Mammalia,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Gymnorhina,tibicen,Artamidae,Australian magpie,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Lampropholis,delicata,Scincidae,Dark-flecked garden sunskink,Reptilia,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Malurus,cyaneus,Maluridae,Superb fairy-wren,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Manorina,melanocephala,Meliphagidae,Noisy miner,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Passer,domesticus,Passeridae,House sparrow,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Phaps,chalcoptera,Columbidae,Common bronzewing,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Philemon,corniculatus,Meliphagidae,Noisy friarbird,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Platycercus,eximius,Psittacidae,Eastern rosella,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Tachyglossus,aculeatus,Tachyglossidae,Short-beaked echidna,Mammalia,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Valma Avenue Picnic Point,Varanus,varius,Varanidae,Lace monitor,Reptilia,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Vicinity of Jensen Park,Furina,diadema,Elapidae,Red-naped snake,Reptilia,FALSE,TRUE,FALSE,2004,151.01767,-33.883502,Jenson Pk
Vicinity of Jensen Park,Pygopus,lepidopodus,Pygopodidae,Common scaly-foot,Reptilia,TRUE,TRUE,FALSE,2004,151.01767,-33.883502,Jenson Pk
Vicinity of Jensen Park,Tiliqua,scincoides,Scincidae,Eastern blue-tongue,Reptilia,TRUE,TRUE,FALSE,2004,151.01767,-33.883502,Jenson Pk
Yeramba Lagoon Picnic Point,Acanthiza,chrysorrhoa,Acanthizidae,Yellow-rumped thornbill,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acanthiza,lineata,Acanthizidae,Striated thornbill,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acanthiza,nana,Acanthizidae,Yellow thornbill,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acanthiza,pusilla,Acanthizidae,Brown thornbill,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acanthiza,reguloides,,Buff-rumped thornbill,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acanthorhynchus,tenuirostris,Meliphagidae,Eastern spinebill,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Accipiter,cirrocephalus,Accipitridae,Collared sparrowhawk,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Accipiter,fasciatus,Accipitridae,Brown goshawk,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Accipiter,novaehollandiae,Accipitridae,Grey goshawk,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acridotheres,tristis,Sturnidae,Common myna,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Acrocephalus,stentoreus,,Clamorous reed warbler,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Aegotheles,cristatus,Aegothelidae,Australian owlet-nightjar,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Alcedo,azurea,,Azure kingfisher,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Alisterus,scapularis,Psittacidae,Australian king-parrot,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anas,castanea,Anatidae,Chestnut teal,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anas,gracilis,Anatidae,Grey teal,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anas,platyrhynchos,Anatidae,Mallard,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anas,rhynchotis,Anatidae,Australasian shoveler,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anas,superciliosa,Anatidae,Pacific black duck,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anhinga,melanogaster,,Darter,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anthochaera,carunculata,Meliphagidae,Red wattlebird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anthochaera,chrysoptera,Meliphagidae,Little wattlebird,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Anthus,novaeseelandiae,,"Richard's pipit, Australasian Pipit",Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Ardea,alba,Ardeidae,Great egret,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Ardea,ibis,Ardeidae,Cattle egret,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Ardea,intermedia,Ardeidae,Intermediate egret,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Ardea,pacifica,Ardeidae,White-necked heron,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Artamus,cyanopterus cyanopterus,Artamidae,Dusky woodswallow,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Aythya,australis,Anatidae,Hardhead,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Barnardius,zonarius,Psittacidae,Australian ringneck,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Biziura,lobata,Anatidae,Musk duck,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Cacatua,galerita,Cacatuidae,Sulphur-crested cockatoo,Aves,FALSE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Cacatua,sanguinea,Cacatuidae,Little corella,Aves,TRUE,FALSE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Cacomantis,flabelliformis,Cuculidae,Fan-tailed cuckoo,Aves,FALSE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Calyptorhynchus,funereus,,Yellow-tailed black cockatoo,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Calyptorhynchus,latirostris,,Glossy black-cockatoo,Aves,TRUE,TRUE,FALSE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Carduelis,carduelis,Fringillidae,European goldfinch,Aves,FALSE,FALSE,TRUE,2004,null,null,Not in a reserve
Yeramba Lagoon Picnic Point,Charadrius,veredus,Charadriidae,Oriental plover,Aves,TRUE,TRUE,TRUE,2004,null,null,Not in a reserve
