Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,decimals,year,precision_tier
38852,Ficus elastica,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Little Salt Pan Creek Reserve,-33.96882,151.029014,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
42040,Pultenaea villosa,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Ashford Reserve,-33.930003,150.984825,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
39859,Lambertia formosa,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
19361,Dichondra repens,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Crest,-33.907955,150.995264,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,6,1998,<1 m (6+ dp)
23133,Pultenaea daphnoides,2008-11-17T00:00:00,DPIE Default Sightings,Salt Pan Reserve,-33.96298,151.04025,,,,occurrenceRemarks withheld,2008.0,11.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2008,≈1–10 m (5 dp)
6269,Avicennia marina,2022-07-24T15:19:00,iNaturalist research-grade observations,Not in a reserve,-33.957755,151.041375,,fruits or seeds,,,2022.0,7.0,24.0,,,,,Bradley W. Jones,2022-07-24T08:16:57Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
29967,Paspalum dilatatum,1999-06-28T00:00:00,GEORGES Vegetation Survey,Miram-Beena,-33.909506,150.979817,,,introduced,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
35,Einadia nutans,2024-04-10T07:18:56,iNaturalist research-grade observations,Lansdowne,-33.895477,150.977288,,,,,2024.0,4.0,10.0,,,,,Shu Chen,2024-04-09T21:24:09Z,,HUMAN_OBSERVATION,,Shu Chen,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
36042,Aristida spp.,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Montgomery Reserve,-33.954794,151.020454,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
2207,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892437,150.975753,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
21163,Imperata cylindrica,2007-02-27T00:00:00,METROCMA Vegetation Survey,Not in a reserve,-33.929191,151.128771,,,,occurrenceRemarks withheld,2007.0,2.0,27.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Sydney Metropolitan Catchment Management Authority,HUMAN_OBSERVATION,,OPXE97062300,CB Council,ALA,6,2007,<1 m (6+ dp)
29885,Cenchrus clandestinus,2007-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921721,150.997022,,,introduced,occurrenceRemarks withheld,2007.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,6,2007,<1 m (6+ dp)
1795,Glycine clandestina,2014-11-07T00:00:00,GC-offsets Vegetation Survey,Lansdowne,-33.892593,150.977025,,,,occurrenceRemarks withheld,2014.0,11.0,7.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE04110301;VEG-SARAHB,CB Council,ALA,6,2014,<1 m (6+ dp)
39911,Laxmannia gracilis,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Lansdowne,-33.896245,150.978391,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
20678,Acacia terminalis,2005-11-22T00:00:00,DPIE Default Sightings,Monash Reserve,-33.96403,150.98736,,,,occurrenceRemarks withheld,2005.0,11.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2005,≈1–10 m (5 dp)
42297,Senecio hispidulus,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
5685,Cirsium vulgare,2022-04-25T14:46:00,iNaturalist research-grade observations,Not in a reserve,-33.879089,151.012847,,,,,2022.0,4.0,25.0,,,,,Thomas Mesaglio,2022-04-25T05:25:22Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
9475,Avicennia marina,2025-03-22T15:11:00,iNaturalist research-grade observations,Not in a reserve,-33.97821,151.003921,,,,,2025.0,3.0,22.0,,,,,Petra Holland,2025-03-22T22:55:47Z,,HUMAN_OBSERVATION,,Petra Holland,CB Council,iNaturalist,6,2025,<1 m (6+ dp)
19861,Arthropodium milleflorum,1999-02-15T00:00:00,WESTSYD Vegetation Survey,Norfolk Reserve,-33.893483,151.062912,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJKP98040900;OVLU99062101,CB Council,ALA,6,1999,<1 m (6+ dp)
31292,Ehrharta erecta,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.951219,150.978008,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
40230,Lomandra filiformis ssp. filiformis,2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
8307,Brassica fruticulosa,2021-10-22T11:20:00,iNaturalist observations,Not in a reserve,-33.94295,151.051072,,,,,2021.0,10.0,22.0,,,,,,,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
34007,Lobelia purpurascens,2007-04-16T00:00:00,ACA Vegetation Survey,Deepwater,-33.94951,150.973882,,,,occurrenceRemarks withheld,2007.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,ODMP05122005;OEMM09100802;OPUR23021400,CB Council,ALA,6,2007,<1 m (6+ dp)
29176,Acacia ulicifolia,2007-11-03T00:00:00,DPIE Default Sightings,Salt Pan Reserve,-33.951125,151.040817,,,,occurrenceRemarks withheld,2007.0,11.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,6,2007,<1 m (6+ dp)
41496,Persicaria decipiens,2004-05-01T12:00:00,Bankstown Airport Reserves Flora&Fauna Apndx6 POM,Cnr HLD and Milperra Road,-33.931506,150.97956,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
8012,Leucopogon ericoides,2023-08-02T13:48:00,iNaturalist observations,Not in a reserve,-33.972451,151.02789,,,,,2023.0,8.0,2.0,,,,,,,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
4212,Acacia pubescens,2009-09-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893907,150.977415,,,,occurrenceRemarks withheld,2009.0,9.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
1410,Leichhardtia viridiflora subsp. viridiflora,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.89361,150.974762,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
31499,Dillwynia parvifolia,1998-12-21T00:00:00,DPIE Data from Scientific Licences dataset,Louisa,-33.904663,151.000492,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSYK02012200,CB Council,ALA,6,1998,<1 m (6+ dp)
4053,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893047,150.978344,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
7943,Phyllanthus virgatus,2024-02-29T14:40:20,iNaturalist observations,Miram-Beena,-33.908799,150.979939,,flowers|fruits or seeds|flower buds,,,2024.0,2.0,29.0,,,,,,,,HUMAN_OBSERVATION,,Nina,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
28981,Hibbertia puberula,2019-07-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917076,150.978812,,N  No Breeding Evident,,occurrenceRemarks withheld,2019.0,7.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OICG19070400,CB Council,ALA,6,2019,<1 m (6+ dp)
32726,Stenocarpus sinuatus,2019-03-08T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.905179,151.038241,,,,occurrenceRemarks withheld,2019.0,3.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,6,2019,<1 m (6+ dp)
26744,Psidium guajava,2023-04-19T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.940454,150.995817,,,introduced,occurrenceRemarks withheld,2023.0,4.0,19.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJAL01071800;OMFZ23040517;ODFK24022802,CB Council,ALA,6,2023,<1 m (6+ dp)
28170,Anredera cordifolia,2018-05-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.933291,150.97841,,,introduced,occurrenceRemarks withheld,2018.0,5.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19102800,CB Council,ALA,6,2018,<1 m (6+ dp)
1601,Dichelachne micrantha,2007-11-23T00:00:00,DPIE Default Sightings,Lansdowne,-33.890425,150.973275,,,,occurrenceRemarks withheld,2007.0,11.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,6,2007,<1 m (6+ dp)
29980,Olea europaea,2018-09-06T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926736,151.147669,,,introduced,occurrenceRemarks withheld,2018.0,9.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR1609090L,CB Council,ALA,6,2018,<1 m (6+ dp)
5796,Lambertia formosa,2023-03-26T13:03:00,iNaturalist research-grade observations,Not in a reserve,-33.97067,151.02666,,flowers,,,2023.0,3.0,26.0,,,,,Bradley W. Jones,2023-03-26T04:40:14Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,5,2023,≈1–10 m (5 dp)
26115,Modiola caroliniana,2017-07-05T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.892794,151.022068,,,introduced,occurrenceRemarks withheld,2017.0,7.0,5.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR23021400,CB Council,ALA,6,2017,<1 m (6+ dp)
37556,Cyperus gracilis,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Padstow Park,-33.950103,151.037195,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
27859,Muellerina eucalyptoides,2008-04-28T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.902161,150.998009,,,,occurrenceRemarks withheld,2008.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
7837,Billardiera scandens,2020-09-18T14:48:27,iNaturalist research-grade observations,Not in a reserve,-33.89008,151.033022,,,,,2020.0,9.0,18.0,,,,,caitlinribolli,2020-09-18T22:06:39Z,,HUMAN_OBSERVATION,,caitlinribolli,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
40907,Nerium oleander,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Cox Reserve,-33.969139,151.021958,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
2399,Panicum simile,2008-03-07T00:00:00,METROCMA2 Vegetation Survey,Lansdowne,-33.900035,150.980159,,,,occurrenceRemarks withheld,2008.0,3.0,7.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPJGI0002327;VEG-NICR,CB Council,ALA,6,2008,<1 m (6+ dp)
42442,Sida rhombifolia,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
39541,Hypochaeris radicata,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Dilke Reserve,-33.972867,151.035019,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
25093,Sporobolus africanus,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.952095,150.978636,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
34279,Dianella caerulea,2013-12-17T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.888269,151.029949,,,,occurrenceRemarks withheld,2013.0,12.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0001401,CB Council,ALA,6,2013,<1 m (6+ dp)
21683,Acacia binervia,2020-03-06T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.928512,150.980048,,,,occurrenceRemarks withheld,2020.0,3.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLUC19010800,CB Council,ALA,6,2020,<1 m (6+ dp)
3539,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893095,150.975748,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
18252,Callistemon viminalis,2016-10-17T21:56:09,Individual sighting,Not in a reserve,-33.94364,151.01337,1.0,,,,2016.0,10.0,17.0,,,,,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,5,2016,≈1–10 m (5 dp)
24464,Lomandra filiformis,1999-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.900784,150.997609,,,,occurrenceRemarks withheld,1999.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJGI0002327,CB Council,ALA,6,1999,<1 m (6+ dp)
36203,Atriplex semibaccata,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
2430,Leichhardtia viridiflora subsp. viridiflora,2020-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.89347,150.975142,,,,occurrenceRemarks withheld,2020.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,6,2020,<1 m (6+ dp)
31860,Erigeron bonariensis,2016-11-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.963306,151.011361,,,introduced,occurrenceRemarks withheld,2016.0,11.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP17013000,CB Council,ALA,6,2016,<1 m (6+ dp)
26184,Tetragonia tetragonoides,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.950033,150.976066,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
27556,Cenchrus clandestinus,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.952058,150.980812,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
79,Papaver somniferum,2023-11-26T13:07:00,iNaturalist research-grade observations,Lansdowne,-33.903896,150.980606,,,,,2023.0,11.0,26.0,,,,,Thomas Mesaglio,2025-02-13T02:27:48Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2023,<1 m (6+ dp)
29334,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893916,151.062695,,,,occurrenceRemarks withheld,2009.0,9.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
41146,Opuntia ssp.,2004-05-01T12:00:00,The Crest-Appendix,Thornton,-33.907741,151.00142,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
37904,Dichelachne micrantha,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
6043,Passiflora morifolia,2024-11-11T12:55:39,iNaturalist research-grade observations,Not in a reserve,-33.935272,150.975495,,,,,2024.0,11.0,11.0,,,,,Thomas Mesaglio,2024-11-11T03:22:10Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
25609,Hibiscus heterophyllus,2007-04-16T00:00:00,ACA Vegetation Survey,Deepwater,-33.947905,150.972817,,,,occurrenceRemarks withheld,2007.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,ODMP05122005;OEMM09100802;OPUR23021400,CB Council,ALA,6,2007,<1 m (6+ dp)
37085,Chloris virgata,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
20863,Melaleuca nodosa,2000-06-29T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.940003,151.08831,,,,occurrenceRemarks withheld,2000.0,6.0,29.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2000,<1 m (6+ dp)
8596,Chrysanthemoides monilifera,2022-09-09T13:14:00,iNaturalist research-grade observations,Not in a reserve,-33.898153,151.0298,,flowers|fruits or seeds,,,2022.0,9.0,9.0,,,,,Thomas Mesaglio,2022-09-09T06:05:15Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
33732,Dianella revoluta,2016-09-08T00:00:00,Ecoplanning Vegetation Survey,Not in a reserve,-33.887778,151.052778,,,,occurrenceRemarks withheld,2016.0,9.0,8.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Ecoplanning P/L,HUMAN_OBSERVATION,,OPUR16031000,CB Council,ALA,6,2016,<1 m (6+ dp)
20834,Ligustrum sinense,2007-07-03T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.910303,150.988021,,,introduced,occurrenceRemarks withheld,2007.0,7.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08071402,CB Council,ALA,6,2007,<1 m (6+ dp)
7315,Hakea sericea,2020-10-20T15:57:00,iNaturalist observations,Not in a reserve,-33.9303,151.124,,fruits or seeds,,"I have identified the origin of this woody fruit is Hakea cericea based on the description in https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Hakea~sericea by PlantNET. Even though there are no leaves in the photo, it had needle like leaves on the other branches.",2020.0,10.0,20.0,,,,,,,,HUMAN_OBSERVATION,,krischoo,CB Council,iNaturalist,4,2020,≈10–100 m (4 dp)
35105,Scutellaria racemosa,2011-04-13T00:00:00,ACA Vegetation Survey,Not in a reserve,-33.951235,150.975703,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
32477,Hibbertia puberula,2019-05-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917056,150.979228,,,,occurrenceRemarks withheld,2019.0,5.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR18091500;OICG19070400;OJJS20071501,CB Council,ALA,6,2019,<1 m (6+ dp)
35106,Lysimachia arvensis,2019-06-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.892342,151.032942,,,introduced,occurrenceRemarks withheld,2019.0,,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP00113020,CB Council,ALA,6,2019,<1 m (6+ dp)
10735,Eucalyptus moluccana,2024-10-16T07:26:31,iNaturalist observations,Miram-Beena,-33.90979,150.980354,,,,,2024.0,10.0,16.0,,,,,,,,HUMAN_OBSERVATION,,Robyn,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
42759,Themeda triandra,2004-05-01T12:00:00,Birrong Sefton Flora&Fauna Apndx3 POM,Jenson Pk,-33.883502,151.01767,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
5897,Brachychiton acerifolius,2024-02-24T11:07:32,iNaturalist observations,Not in a reserve,-33.900656,151.104885,,,,"Unsure on ID, a volunteer in a planter box next to basil and nearby some tomato vines.",2024.0,2.0,24.0,,,,,,,,HUMAN_OBSERVATION,,danceswithplants,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
24624,Dichelachne crinita,2009-12-01T00:00:00,DPIE Default Sightings,Salt Pan Reserve,-33.96298,151.04025,,,,occurrenceRemarks withheld,2009.0,12.0,1.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2009,≈1–10 m (5 dp)
6823,Persoonia levis,2022-08-13T14:20:00,iNaturalist observations,Not in a reserve,-33.973556,151.037923,,fruits or seeds,,,2022.0,8.0,13.0,,,,,,,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
